UG Tombamento;Unidade Gestora;Unidade Responsável;Tombamento;Data Tombamento;Data Garantia;Código Material;Denominação;Observação;Descritores;Marca;Estado;Status;Detentor;Lotação Dententor;Finalidade;Fornecedor;Depreciável/Amortizável;Vida Útil;Nota Fiscal;Empenho;Termo;Valor
UFBA;UFBA;COORDENAÇÃO DE SELEÇÃO E ORIENTAÇÃO/PROGRAD;2020000017;20/01/2020;20/01/2020;"5212000000115	";APARELHO DE AR CONDICIONADO - Registro Geral 6176 - MARCA TRANE - TIPOLOGIA SPLIT HI-WALL -(SPH) - 18000 BTU/H;;"Andar: TÉRREO
BTU: 18000
Edificação: PRINCIPAL
Local: CSOR - FEDERAÇÃO
Marca: TRANE
Modelo: 2MCW0518G1000AA
Número do Tombo: 784628
Registro Geral: 6176
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL -(SPH)
Voltagem: 220 V§";TRANE;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;jan/23;R$ 73,43
UFBA;UFBA;COORDENAÇÃO DE SELEÇÃO E ORIENTAÇÃO/PROGRAD;2020000018;20/01/2020;20/01/2020;"5212000000115	";APARELHO DE AR CONDICIONADO - Registro Geral 6177 - MARCA TRANE - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: TÉRREO
BTU: 18000
Edificação: PRINCIPAL
Local: CSOR - FEDERAÇÃO
Marca: TRANE
Modelo: 2MCW0518G1000AA
Número do Tombo: SEM TOMBO
Registro Geral: 6177
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220 V§";TRANE;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;fev/23;R$ 73,43
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019005135;18/02/2019;18/02/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0258 - MARCA ELECTROLUX - TIPOLOGIA SPLIT-CASSETE - (SPC) - 48000 BTU/H;;"Andar: 2º ANDAR
BTU: 48000
Edificação: BIBLIOTECA REITOR MACEDO COSTA
Local: ESTUDOS BAIANOS
Marca: ELECTROLUX
Modelo: KI48F
Registro Geral: 0258
Situação do Equipamento: A INSTALAR (CAIXA)
Tipologia: SPLIT-CASSETE - (SPC)
Voltagem: 220V§";ELECTROLUX;Em uso;EFETIVADO;;;PESQUISA;Não informado;Não;120;;;5135/2019;R$ 64,30
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019005136;18/02/2019;18/02/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0259 - MARCA ELECTROLUX - TIPOLOGIA SPLIT-CASSETE - (SPC) - 48000 BTU/H;;"Andar: 2º ANDAR
BTU: 48000
Edificação: BIBLIOTECA REITOR MACEDO COSTA
Local: ESTUDOS BAIANOS
Marca: ELECTROLUX
Modelo: KI48F
Registro Geral: 0259
Situação do Equipamento: A INSTALAR (CAIXA)
Tipologia: SPLIT-CASSETE - (SPC)
Voltagem: 220V§";ELECTROLUX;Em uso;EFETIVADO;;;PESQUISA;Não informado;Não;120;;;5136/2019;R$ 64,30
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004813;11/02/2019;11/02/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0648 - MARCA KOMECO - TIPOLOGIA SPLIT P-TETO - (SPP) - 48000 BTU/H;;"Andar: 2º ANDAR
BTU: 48000
Edificação: BIBLIOTECA UNIVERSITÁRIA REITOR MACEDO COSTA
Local: ADOHM
Marca: KOMECO
Modelo: KOP48FC62UE220
Registro Geral: 0648
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4813/2019;R$ 64,30
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004814;11/02/2019;11/02/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0649 - MARCA KOMECO - TIPOLOGIA SPLIT P-TETO - (SPP) - 48000 BTU/H;;"Andar: 2º ANDAR
BTU: 48000
Edificação: BIBLIOTECA UNIVERSITÁRIA REITOR MACEDO COSTA
Local: ADOHM
Marca: KOMECO
Modelo: KOP48FC62UE220
Registro Geral: 0649
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4814/2019;R$ 64,30
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019001061;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0783 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: 1º SUBSOLO
BTU: 24000
Edificação:  BIBLIOTHECA GONÇALO MONIZ/FMB
Local: BIBLIOTECA (LABORATÓRIO DE HIGIENIZAÇÃO)
Marca: HITACHI
Registro Geral: 0783
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1061/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019001059;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0784 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: 1º SUBSOLO
BTU: 24000
Edificação:  BIBLIOTHECA GONÇALO MONIZ/FMB
Local: BIBLIOTECA (LABORATÓRIO DE HIGIENIZAÇÃO)
Marca: HITACHI
Registro Geral: 0784
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1059/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019001060;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0785 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: 1º SUBSOLO
BTU: 18000
Edificação:  BIBLIOTHECA GONÇALO MONIZ/FMB
Local: BIBLIOTECA ( LABORATÓRIO DE HIGIENIZAÇÃO)
Marca: HITACHI
Registro Geral: 0785
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1060/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019001062;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0786 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: 1º SUBSOLO
BTU: 24000
Edificação:  BIBLIOTHECA GONÇALO MONIZ/FMB
Local: BIBLIOTECA (LABORATÓRIO DE HIGIENIZAÇÃO)
Marca: HITACHI
Registro Geral: 0786
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1062/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019001066;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0790 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12000 BTU/H;;"Andar: 1º SUBSOLO
BTU: 12000
Edificação:  BIBLIOTHECA GONÇALO MONIZ/FMB
Local: SALA DOS PERIÓDICOS NACIONAIS(BIBLIOTECA)
Marca: HITACHI
Registro Geral: 0790
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1066/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019001067;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0791 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 12000 BTU/H;;"Andar: 1º SUBSOLO
BTU: 12000
Edificação:  BIBLIOTHECA GONÇALO MONIZ/FMB
Local: SALA DE DESBASTE
Marca: HITACHI
Registro Geral: 0791
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1067/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019001068;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 0792 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: 1º SUBSOLO
BTU: 24000
Edificação:  BIBLIOTHECA GONÇALO MONIZ/FMB
Local: SALA DO ROCK
Marca: HITACHI
Registro Geral: 0792
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1068/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004585;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 0911 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: TÉRREO
BTU: 18000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: DEPARTAMENTO ESTUDANTIL
Marca: HITACHI
Modelo: -
Registro Geral: 0911
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4585/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004586;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 0914 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: TÉRREO
BTU: 24000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: DEPARTAMENTO ESTUDANTIL
Marca: HITACHI
Modelo: -
Registro Geral: 0914
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4586/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004575;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 0917 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: TÉRREO
BTU: 18000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: ADMINISTRAÇÃO
Marca: HITACHI
Modelo: -
Registro Geral: 0917
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4575/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004587;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 0920 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: 1º ANDAR
BTU: 24000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: PROCESSAMENTO TÉCNICO
Marca: HITACHI
Modelo: -
Registro Geral: 0920
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4587/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004589;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 1170 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: 1º ANDAR
BTU: 18000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: SALA DE REUNIÃO
Marca: HITACHI
Modelo: -
Registro Geral: 1170
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4589/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004578;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 1171 - MARCA ELECTROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 30000 BTU/H;;"Andar: TÉRREO
BTU: 30000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: ESTÁCIO DE LIMA
Marca: ELECTROLUX
Modelo: -
Registro Geral: 1171
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELECTROLUX;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4578/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004579;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 1173 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: TÉRREO
BTU: 24000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: TESES DA BAHIA
Marca: HITACHI
Modelo: -
Registro Geral: 1173
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4579/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004590;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 1174 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: 1º ANDAR
BTU: 18000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: SALA DE REUNIÃO
Marca: HITACHI
Modelo: -
Registro Geral: 1174
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4590/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004577;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 1176 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: TÉRREO
BTU: 24000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: ESTÁCIO DE LIMA
Marca: HITACHI
Modelo: -
Registro Geral: 1176
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4577/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004582;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 1177 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: TÉRREO
BTU: 18000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: TESES NACIONAIS
Marca: HITACHI
Modelo: -
Registro Geral: 1177
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4582/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004583;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 1180 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: TÉRREO
BTU: 18000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: COORDENAÇÃO (REFERÊNCIA)
Marca: HITACHI
Modelo: -
Registro Geral: 1180
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4583/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004584;23/01/2019;23/01/2019;"5212000000375	";APARELHO DE AR CONDICIONADO - Registro Geral 1185 - MARCA HITACHI - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: TÉRREO
BTU: 18000
Edificação: BIBLIOTHECA GONÇALO MONIZ/FMB
Local: COORDENAÇÃO (REFERÊNCIA)
Marca: HITACHI
Modelo: -
Registro Geral: 1185
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ENSINO;Não informado;Não;120;;;4584/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004464;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1337 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 1º ANDAR
BTU: OUTROS
Edificação:  BIBLIOTECA UNIVERSITÁRIA DE EXATAS
Local: RECEPÇAO
Marca: HITACHI
Modelo: RTC250NP
Número de Série: RTC1202955028
Registro Geral: 1337
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4464/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004379;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1338 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 1º ANDAR
BTU: OUTROS
Edificação: BIBLIOTECA UNIVERSITÁRIA REITOR MACEDO COSTA
Local: RECEPÇAO
Marca: HITACHI
Modelo: RVI250CXPZ
Número de Série: RVT1201947976
Registro Geral: 1338
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4379/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004465;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1338 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 1º ANDAR
BTU: OUTROS
Edificação: BIBLIOTECA UNIVERSITÁRIA REITOR MACEDO COSTA
Local: RECEPÇÃO
Marca: HITACHI
Modelo: RVI250CXPZ
Registro Geral: 1338
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: OUTROS§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4465/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004466;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1339 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 1º ANDAR
BTU: OUTROS
Edificação:  BIBLIOTECA UNIVERSITÁRIA DE EXATAS
Local: ACERVO
Marca: HITACHI
Modelo: RTC250CNP
Número de Série: RTC1202955025
Registro Geral: 1339
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4466/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004467;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1340 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 1º ANDAR
BTU: OUTROS
Edificação:  BIBLIOTECA UNIVERSITÁRIA DE EXATAS
Local: ACERVO
Marca: HITACHI
Modelo: RVT250CXPZ
Número de Série: RVT201947975
Registro Geral: 1340
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4467/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004468;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1341 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 2º ANDAR
BTU: OUTROS
Edificação:  BIBLIOTECA UNIVERSITÁRIA DE EXATAS
Local: ACERVO
Marca: HITACHI
Modelo: RVT2500CXPZ
Número de Série: RVT120194973
Registro Geral: 1341
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4468/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004380;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1342 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 2º ANDAR
BTU: OUTROS
Edificação:  BIBLIOTECA UNIVERSITÁRIA DE EXATAS
Local: ACERVO
Marca: HITACHI
Modelo: RTC250CNP
Número de Série: RTC1202955020
Registro Geral: 1342
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4380/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004469;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1342 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 2º ANDAR
BTU: OUTROS
Edificação:  BIBLIOTECA UNIVERSITÁRIA DE EXATAS
Local: ACERVO
Marca: HITACHI
Modelo: RTC250CNP
Registro Geral: 1342
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: OUTROS§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4469/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004470;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1343 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 2º ANDAR
BTU: OUTROS
Edificação:  BIBLIOTECA UNIVERSITÁRIA DE EXATAS
Local: ACERVO
Marca: HITACHI
Modelo: RVT200CPXZ
Número de Série: RCT1201447942
Registro Geral: 1343
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4470/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004471;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1344 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 2º ANDAR
BTU: OUTROS
Edificação:  BIBLIOTECA UNIVERSITÁRIA DE EXATAS
Local: ACERVO
Marca: HITACHI
Modelo: RTC200CNP
Número de Série: RTC1202952372
Registro Geral: 1344
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4471/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004472;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1345 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 3º ANDAR
BTU: OUTROS
Edificação:  BIBLIOTECA UNIVERSITÁRIA DE EXATAS
Local: AO LADO DA SAIDA DE EMERGENCIA
Marca: HITACHI
Modelo: RTC100CVP
Número de Série: RVT1201947972
Registro Geral: 1345
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4472/2019;R$ 63,47
UFBA;UFBA;COORDENAÇÃO DO SISTEMA DE BIBLIOTECAS /UFBA;2019004473;21/01/2019;21/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 1379 - MARCA HITACHI - TIPOLOGIA SELF CONT - (SELF) - OUTROS BTU/H;;"Andar: 3º ANDAR
BTU: OUTROS
Edificação:  BIBLIOTECA UNIVERSITÁRIA DE EXATAS
Local: AO LADO DA SAÍDA DE EMERGÊNCIA
Marca: HITACHI
Modelo: RTC100CVP
Registro Geral: 1379
Situação do Equipamento: ATIVO
Tipologia: SELF CONT - (SELF)
Voltagem: OUTROS§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;4473/2019;R$ 63,47
